inspect_model_name,task,task_args,prompt_schema,total_samples,accuracy,stderr,total_tokens,input_tokens,output_tokens,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.48484848484848486,0.08834775598250455,215386,215079,307,XLzNmdD3UJuxXsVAvrPVaW,2024-11-07T19:51:29-05:00,2024-11-07T19:51:29-05:00,2025-01-28T12:06:44,2024-11-07T19-51-01-05-00_lab-bench_Wfdj4W3teLxndBQSNSi9Zz.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.48484848484848486,0.08834775598250455,215416,215079,337,BwdZL8hBn4k3X5JeEY6jWJ,2024-11-07T19:48:49-05:00,2024-11-07T19:48:49-05:00,2025-01-28T12:06:44,2024-11-07T19-48-18-05-00_lab-bench_dcrNgWorXcay3fKKQ4vhKv.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.5151515151515151,0.08834775598250455,215373,215079,294,4fZUEJz8KYJQSBbku7xxja,2024-11-07T19:49:17-05:00,2024-11-07T19:49:17-05:00,2025-01-28T12:06:44,2024-11-07T19-48-50-05-00_lab-bench_Zgmqpx3bHXuTM9ukFmPbvP.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3939393939393939,0.08637692614387409,215310,215079,231,hkqEXitgPCPHDNXf5dvyYN,2025-01-27T13:57:55-05:00,2025-01-27T13:57:55-05:00,2025-01-28T12:06:44,2025-01-27T13-57-48-05-00_lab-bench_Mpe45BFpyLbVxkRV5w9AHY.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.5151515151515151,0.08834775598250455,215387,215079,308,BYwdwJC6VTuKc4UnGsvXDh,2024-11-07T19:50:00-05:00,2024-11-07T19:50:00-05:00,2025-01-28T12:06:44,2024-11-07T19-49-18-05-00_lab-bench_VriDGuVPXGarHApn9wxTDL.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.45454545454545453,0.08802234877744129,215384,215079,305,eDkUUGeFsgap7vrsURK3mY,2024-11-07T19:50:28-05:00,2024-11-07T19:50:28-05:00,2025-01-28T12:06:44,2024-11-07T19-50-01-05-00_lab-bench_P4XXU3zGqUweYRQEnJWcNW.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.5454545454545454,0.08802234877744129,215377,215079,298,BviJ2E2UiaJnrYCD5UWUFf,2024-11-07T19:48:17-05:00,2024-11-07T19:48:17-05:00,2025-01-28T12:06:44,2024-11-07T19-47-51-05-00_lab-bench_6pHwD746WvXBixLXveeqB7.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.5454545454545454,0.08802234877744129,215362,215079,283,E3iDyHCEuNtWoysytNMexc,2024-11-07T19:52:32-05:00,2024-11-07T19:52:32-05:00,2025-01-28T12:06:44,2024-11-07T19-52-02-05-00_lab-bench_FyU8qu6Dj4iomJngAnY5Ty.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.6060606060606061,0.08637692614387409,215392,215079,313,NpkwK4JetxcmgaHCQZwbm3,2024-11-07T19:51:00-05:00,2024-11-07T19:51:00-05:00,2025-01-28T12:06:44,2024-11-07T19-50-29-05-00_lab-bench_nLexLkFRmLGMnLEQAptEpH.json,False
anthropic/claude-3-5-sonnet-20241022,lab_bench,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3939393939393939,0.0863769261438741,215401,215079,322,BPJtaYWnNzxPu6oqZUh9Vu,2024-11-07T19:52:01-05:00,2024-11-07T19:52:01-05:00,2025-01-28T12:06:44,2024-11-07T19-51-30-05-00_lab-bench_aw68NVnG7Qt4L5B7X6y6Aj.json,False
