inspect_model_name,task,task_args,prompt_schema,total_samples,accuracy,stderr,total_tokens,input_tokens,output_tokens,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.77,0.018839050391123182,216836,213336,3500,XSu9EcTYGGkw5Duim9FfoY,2025-01-21T16:25:06-05:00,2025-01-21T16:25:06-05:00,2025-01-28T12:07:28,2025-01-21T16-23-21-05-00_pubmedqa_fZU8PKhMg2cJB4oA9YHjVY.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.762,0.019064072958198387,216836,213336,3500,DYotACFStVccUpARSf3Cpu,2025-01-21T16:19:40-05:00,2025-01-21T16:19:40-05:00,2025-01-28T12:07:28,2025-01-21T16-18-00-05-00_pubmedqa_6YEaiPaUazJfxWpx5TDgWx.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.766,0.018952741564893755,216836,213336,3500,XgT7QB2H6sxV99X7wWAruY,2025-01-21T16:16:13-05:00,2025-01-21T16:16:13-05:00,2025-01-28T12:07:28,2025-01-21T16-14-33-05-00_pubmedqa_dtnXyFiR2msF85R6AXyo25.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.77,0.018839050391123182,216836,213336,3500,4CmPULTt2nqXtGuoR4qjSh,2025-01-21T16:23:19-05:00,2025-01-21T16:23:19-05:00,2025-01-28T12:07:28,2025-01-21T16-21-29-05-00_pubmedqa_Zdia6PUaG969572rP3ELgZ.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.758,0.019173085678337164,216836,213336,3500,Z4n59psRP3eGSq2eieJ35p,2025-01-21T16:27:07-05:00,2025-01-21T16:27:07-05:00,2025-01-28T12:07:28,2025-01-21T16-25-07-05-00_pubmedqa_GySF3fbKxyAXYqS5ePAYYN.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.768,0.018896193591952035,216836,213336,3500,cfZLkjzMf7N3YQKwhZiwtY,2025-01-21T16:28:58-05:00,2025-01-21T16:28:58-05:00,2025-01-28T12:07:28,2025-01-21T16-27-08-05-00_pubmedqa_hZaqqaUrPdBHz8NVCYpr3v.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.76,0.0191188666537598,216836,213336,3500,ZmUXSdudcfdCLHvQq7pEaZ,2025-01-21T16:17:58-05:00,2025-01-21T16:17:58-05:00,2025-01-28T12:07:28,2025-01-21T16-16-14-05-00_pubmedqa_hFgGFjPDiNFkCZDyqnxLGe.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.764,0.019008699622084756,216836,213336,3500,QwhJKSiQe2zBVHMD2iUv4q,2025-01-21T16:21:28-05:00,2025-01-21T16:21:28-05:00,2025-01-28T12:07:28,2025-01-21T16-19-41-05-00_pubmedqa_3ThBYU3hompbvQUkerovr9.json,False
anthropic/claude-3-opus-20240229,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.758,0.019173085678337164,216836,213336,3500,S5bR5TFHPD9RnibVRZUcQs,2025-01-21T16:14:32-05:00,2025-01-21T16:14:32-05:00,2025-01-28T12:07:28,2025-01-21T16-12-41-05-00_pubmedqa_7zRXC4QPvm3YBDdqnBALsQ.json,False
anthropic/claude-3-opus-20240229,benchmarks/pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.756,0.01922673489361464,216700,213336,3364,dYHt4np3PYWE3KBPqcneWU,2024-09-19T17:16:18-04:00,2024-09-19T17:16:18-04:00,2025-01-28T12:07:28,2024-09-19T17-10-10-04-00_benchmarks-pubmedqa_4CHLzkSRnn6YEaHNW9bDda.json,False
