inspect_model_name,task,task_args,prompt_schema,total_samples,accuracy,stderr,total_tokens,input_tokens,output_tokens,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.30303030303030304,0.08124094920275461,161364,161264,100,jeKFMVzwi74xsyV8Gspd72,2024-10-03T08:43:54-04:00,2024-10-03T08:43:54-04:00,2025-01-28T12:06:44,2024-10-03T08-43-50-04-00_benchmarks-lab-bench_guHtXBKdW9NwVYCho9mdLM.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.36363636363636365,0.08503766788122594,161363,161264,99,86NMw6YWKiTWhJKgcEHS2T,2024-10-03T08:44:20-04:00,2024-10-03T08:44:20-04:00,2025-01-28T12:06:44,2024-10-03T08-44-16-04-00_benchmarks-lab-bench_ck3fP4FZascaRSidgcuXdB.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.36363636363636365,0.08503766788122595,161363,161264,99,Q2KpSo8UpuFSdXHDxsUJR2,2024-10-03T08:43:49-04:00,2024-10-03T08:43:49-04:00,2025-01-28T12:06:44,2024-10-03T08-43-46-04-00_benchmarks-lab-bench_NwkGta7w5CfmB5R3rNSxTs.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.30303030303030304,0.08124094920275461,161363,161264,99,MxP5S2ymjjXn8MmtomquKn,2024-10-03T08:43:41-04:00,2024-10-03T08:43:41-04:00,2025-01-28T12:06:44,2024-10-03T08-43-37-04-00_benchmarks-lab-bench_5iLJvNZMVxBGBsYJzkEW59.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.30303030303030304,0.08124094920275461,161364,161264,100,e7tgFZmzaXFazqKoBCtmFK,2024-10-03T08:44:08-04:00,2024-10-03T08:44:08-04:00,2025-01-28T12:06:44,2024-10-03T08-44-05-04-00_benchmarks-lab-bench_exUyMh72g44mjciK96xa8n.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.24242424242424243,0.07575757575757576,161363,161264,99,mmHUYncPshixhUeTE2phGn,2024-10-03T08:44:14-04:00,2024-10-03T08:44:14-04:00,2025-01-28T12:06:44,2024-10-03T08-44-09-04-00_benchmarks-lab-bench_6Hi4ifyLseCfRWt69kGivn.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.36363636363636365,0.08503766788122595,161363,161264,99,WhevCAW9WJBTTDeh9m3p3x,2024-10-03T08:44:04-04:00,2024-10-03T08:44:04-04:00,2025-01-28T12:06:44,2024-10-03T08-44-00-04-00_benchmarks-lab-bench_RPWpFikizVqqFf5e5h8vno.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.30303030303030304,0.08124094920275461,161363,161264,99,P4aq8DvaePmkFPPhZggXzh,2024-10-03T08:44:00-04:00,2024-10-03T08:44:00-04:00,2025-01-28T12:06:44,2024-10-03T08-43-56-04-00_benchmarks-lab-bench_6Da7zrriwa3PVhWgchji6L.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.45454545454545453,0.08802234877744129,161363,161264,99,cFQ4ZvQCu2x6VA9atzHTZY,2024-10-03T08:43:45-04:00,2024-10-03T08:43:45-04:00,2025-01-28T12:06:44,2024-10-03T08-43-41-04-00_benchmarks-lab-bench_mbRYYeQoqtN3xhRKHjAzEM.json,False
google/gemini-1.5-pro,benchmarks/lab_bench,"{'split': 'train', 'subset': 'CloningScenarios'}",zero_shot,33,0.5151515151515151,0.08834775598250455,161363,161264,99,5KWW5fSKoyB9rGhBhUMvbp,2024-09-20T12:24:36-04:00,2024-09-20T12:24:36-04:00,2025-01-28T12:06:44,2024-09-20T12-24-31-04-00_benchmarks-lab-bench_RYeJjwNXaAtKNQnmXaJSh9.json,False
